Familia,Especie,Nombre comun,Origen,Numero de individuos,Sector
Sciaridae,Pseudolycoriella cavatica (Mosquito de los hongos),Mosquito de los hongos,Desconocido,1,Occidente
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,1,Occidente
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,40,Occidente
Phoridae,"Megaselia seticauda (Mosca de cementerio, jorobada)","Mosca de cementerio, jorobada",Introducido,1,Occidente
Asteiidae,Loewimyia fasciata (-),-,Endémico,1,Occidente
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,5,Occidente
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,1,Occidente
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,13,Occidente
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,92,Occidente
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,1,Occidente
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,2,Occidente
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,36,Occidente
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,18,Occidente
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,9,Occidente
Ulidiidae,Euxesta stigmatias (Mosca de los estigmas del maíz),Mosca de los estigmas del maíz,Introducido,2,Occidente
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,41,Occidente
Ceratopogonidae,Dasyhelea ancora (Mosquito mordedor),Mosquito mordedor,Nativo,1,Occidente
Ceratopogonidae,Dasyhelea ancora (Mosquito mordedor),Mosquito mordedor,Nativo,3,Occidente
Ceratopogonidae,Culicoides pusillus (Mosquito mordedor),Mosquito mordedor,Introducido,1,Occidente
Culicidae,"Culex quinquefasciatus (Mosquito, zancudo)","Mosquito, zancudo",Introducido,4,Occidente
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,1,Occidente
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,7,Occidente
Formicidae,Tapinoma melanocephalum (Hormiga),Hormiga,Introducido,2,Occidente
Formicidae,Rogeria curvipubens (Hormiga),Hormiga,Introducido,2,Occidente
Formicidae,Tapinoma melanocephalum (Hormiga),Hormiga,Introducido,3,Occidente
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,4,Occidente
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,3,Occidente
Margarodidae,Icerya purchasi (Escama algonodosa),Escama algonodosa,Introducido,2,Occidente
Sarcophagidae,Tricharaea canuta (Mosca de la carne),Mosca de la carne,Introducido,1,Santa Rosa
Sarcophagidae,Tricharaea canuta (Mosca de la carne),Mosca de la carne,Introducido,1,Santa Rosa
Syrphidae,Toxomerus politus (Mosca del maíz),Mosca del maíz,Nativo,1,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,4,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,4,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,1,Santa Rosa
Chloropidae,Monochaetoscinella anonyma (Mosca de la hierba),Mosca de la hierba,Introducido,16,Santa Rosa
Chloropidae,Monochaetoscinella anonyma (Mosca de la hierba),Mosca de la hierba,Introducido,1,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,50,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,48,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,2,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,11,Santa Rosa
Phoridae,"Megaselia scalaris (Mosca de cementerio, jorobada)","Mosca de cementerio, jorobada",Introducido,1,Santa Rosa
Asteiidae,Loewimyia fasciata (-),-,Endémico,1,Santa Rosa
Asteiidae,Loewimyia fasciata (-),-,Endémico,1,Santa Rosa
Sphaeroceridae,Leptocera erythrocera (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,1,Santa Rosa
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,3,Santa Rosa
Drosophilidae,Scaptomyza santacruzi (Mosca del vinagre),Mosca del vinagre,Endémico,1,Santa Rosa
Chironomidae,Goeldichironomus holoprasinus (Mosquito no mordedor),Mosquito no mordedor,Introducido,1,Santa Rosa
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,13,Santa Rosa
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,2,Santa Rosa
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,1,Santa Rosa
Ulidiidae,Euxesta stigmatias (Mosca de los estigmas del maíz),Mosca de los estigmas del maíz,Introducido,1,Santa Rosa
Ulidiidae,Euxesta stigmatias (Mosca de los estigmas del maíz),Mosca de los estigmas del maíz,Introducido,1,Santa Rosa
Ulidiidae,Euxesta stigmatias (Mosca de los estigmas del maíz),Mosca de los estigmas del maíz,Introducido,2,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,20,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,24,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,3,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,24,Santa Rosa
Muscidae,"Cyrtoneuropsis rescita (Mosca de establo, mosca de la casa)","Mosca de establo, mosca de la casa",Introducido,4,Santa Rosa
Ceratopogonidae,Culicoides pusillus (Mosquito mordedor),Mosquito mordedor,Introducido,1,Santa Rosa
Chrysopidae,Chrysoperla externa (León de los áfidos),León de los áfidos,Desconocido,2,Santa Rosa
Chrysopidae,Chrysoperla externa (León de los áfidos),León de los áfidos,Desconocido,3,Santa Rosa
Chrysopidae,Ceraeochrysa everes (León de los áfidos),León de los áfidos,Desconocido,2,Santa Rosa
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,21,Santa Rosa
Formicidae,Nylanderia steinheili (Hormiga),Hormiga,Introducido,8,Santa Rosa
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,1,Santa Rosa
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,1,Santa Rosa
Formicidae,Nylanderia steinheili (Hormiga),Hormiga,Introducido,2,Santa Rosa
Formicidae,Cardiocondyla minutior (Hormiga),Hormiga,Introducido,2,Santa Rosa
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,15,Santa Rosa
Formicidae,Strumigenys louisianae (Hormiga),Hormiga,Introducido,1,Santa Rosa
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,8,Santa Rosa
Formicidae,Tapinoma melanocephalum (Hormiga),Hormiga,Introducido,6,Santa Rosa
Formicidae,Wasmannia auropunctata (Hormiga),Hormiga,Introducido,1,Santa Rosa
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,26,Santa Rosa
Formicidae,Nylanderia steinheili (Hormiga),Hormiga,Introducido,12,Santa Rosa
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,2,Santa Rosa
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,1,Santa Rosa
Coccinellidae,Cycloneda sanguinea (Mariquita),Mariquita,Nativo,1,Santa Rosa
Vespidae,Brachygastra lecheguana (Avispa negra de papel),Avispa negra de papel,Introducido,1,Santa Rosa
Vespidae,Brachygastra lecheguana (Avispa negra de papel),Avispa negra de papel,Introducido,1,Santa Rosa
Drosophilidae,Drosophila sp (Mosca del vinagre),Mosca del vinagre,Desconocido,7,Santa Rosa
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,14,Santa Rosa
Drosophilidae,Scaptomyza santacruzi (Mosca del vinagre),Mosca del vinagre,Endémico,3,Santa Rosa
Sarcophagidae,Tricharaea canuta (Mosca de la carne),Mosca de la carne,Introducido,1,Santa Rosa
Syrphidae,Toxomerus politus (Mosca del maíz),Mosca del maíz,Nativo,1,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,1,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,13,Santa Rosa
Drosophilidae,Scaptomyza santacruzi (Mosca del vinagre),Mosca del vinagre,Endémico,15,Santa Rosa
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,4,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,1,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,1,Santa Rosa
Sphaeroceridae,Pullimosina zayensis (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,2,Santa Rosa
Sciaridae,Pseudolycoriella cavatica (Mosquito de los hongos),Mosquito de los hongos,Desconocido,1,Santa Rosa
Muscidae,"Neodexiopsis devia (Mosca de establo, mosca de la casa)","Mosca de establo, mosca de la casa",Endémico,1,Santa Rosa
Chloropidae,Monochaetoscinella anonyma (Mosca de la hierba),Mosca de la hierba,Introducido,3,Santa Rosa
Chloropidae,Monochaetoscinella anonyma (Mosca de la hierba),Mosca de la hierba,Introducido,1,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,3,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,39,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,130,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,9,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,3,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,1,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,2,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,9,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,1,Santa Rosa
Phoridae,"Megaselia seticauda (Mosca de cementerio, jorobada)","Mosca de cementerio, jorobada",Introducido,3,Santa Rosa
Phoridae,"Megaselia scalaris (Mosca de cementerio, jorobada)","Mosca de cementerio, jorobada",Introducido,6,Santa Rosa
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,1,Santa Rosa
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,1,Santa Rosa
Drosophilidae,Scaptomyza santacruzi (Mosca del vinagre),Mosca del vinagre,Endémico,1,Santa Rosa
Limoniidae,Geranomyia tibialis (Mosca grúa),Mosca grúa,Nativo,2,Santa Rosa
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,5,Santa Rosa
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,20,Santa Rosa
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,6,Santa Rosa
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,5,Santa Rosa
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,2,Santa Rosa
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,4,Santa Rosa
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,7,Santa Rosa
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,5,Santa Rosa
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,2,Santa Rosa
Ulidiidae,Euxesta stigmatias (Mosca de los estigmas del maíz),Mosca de los estigmas del maíz,Introducido,1,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,1,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,43,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,28,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,2,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,1,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,2,Santa Rosa
Ceratopogonidae,Dasyhelea ancora (Mosquito mordedor),Mosquito mordedor,Nativo,6,Santa Rosa
Ceratopogonidae,Dasyhelea ancora (Mosquito mordedor),Mosquito mordedor,Nativo,3,Santa Rosa
Ceratopogonidae,Culicoides pusillus (Mosquito mordedor),Mosquito mordedor,Introducido,1,Santa Rosa
Chrysopidae,Ceraeochrysa everes (León de los áfidos),León de los áfidos,Desconocido,1,Santa Rosa
Formicidae,Tetramorium bicarinatum (Hormiga),Hormiga,Introducido,3,Santa Rosa
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,2,Santa Rosa
Formicidae,Nylanderia steinheili (Hormiga),Hormiga,Introducido,9,Santa Rosa
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,7,Santa Rosa
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,1,Santa Rosa
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,3,Santa Rosa
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,5,Santa Rosa
Formicidae,Nylanderia steinheili (Hormiga),Hormiga,Introducido,2,Santa Rosa
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,2,Santa Rosa
Formicidae,Tetramorium bicarinatum (Hormiga),Hormiga,Introducido,5,Santa Rosa
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,1,Santa Rosa
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,2,Santa Rosa
Tingidae,Corythaica cytharina  (Chinche de encaje),Chinche de encaje,Endémico,1,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,16,El Carmen
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,2,El Carmen
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,1,El Carmen
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,2,El Carmen
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,2,El Carmen
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,7,El Carmen
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,11,El Carmen
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,1,El Carmen
Ulidiidae,Acrosticta apicalis (Mosca de los estigmas del maíz),Mosca de los estigmas del maíz,Introducido,1,El Carmen
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,1,El Carmen
Formicidae,Nylanderia steinheili (Hormiga),Hormiga,Introducido,1,El Carmen
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,8,El Carmen
Lygaeidae,Neortholomus usingeri  (Chinche de semillas),Chinche de semillas,Endémico,1,El Carmen
Lygaeidae,Nysius usitatus  (Chinche de semillas),Chinche de semillas,Endémico,1,El Carmen
Miridae,Dolichomiris linearis (Chinche de hoja),Chinche de hoja,Desconocido,1,El Carmen
Lygaeidae,Nysius usitatus  (Chinche de semillas),Chinche de semillas,Endémico,1,El Carmen
Sarcophagidae,Tricharaea canuta (Mosca de la carne),Mosca de la carne,Introducido,2,Santa Rosa
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,1,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,12,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,63,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,18,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,8,Santa Rosa
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,6,Santa Rosa
Sphaeroceridae,Pullimosina zayensis (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,2,Santa Rosa
Sphaeroceridae,Pullimosina zayensis (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,23,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,25,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,16,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,28,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,39,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,5,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,1,Santa Rosa
Phoridae,"Megaselia seticauda (Mosca de cementerio, jorobada)","Mosca de cementerio, jorobada",Introducido,6,Santa Rosa
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,6,Santa Rosa
Drosophilidae,Scaptomyza santacruzi (Mosca del vinagre),Mosca del vinagre,Endémico,18,Santa Rosa
Limoniidae,Geranomyia tibialis (Mosca grúa),Mosca grúa,Nativo,2,Santa Rosa
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,9,Santa Rosa
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,6,Santa Rosa
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,9,Santa Rosa
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,15,Santa Rosa
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,1,Santa Rosa
Ulidiidae,Euxesta stigmatias (Mosca de los estigmas del maíz),Mosca de los estigmas del maíz,Introducido,4,Santa Rosa
Ulidiidae,Euxesta stigmatias (Mosca de los estigmas del maíz),Mosca de los estigmas del maíz,Introducido,3,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,20,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,18,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,38,Santa Rosa
Ceratopogonidae,Dasyhelea borgmeieri (Mosquito mordedor),Mosquito mordedor,Nativo,2,Santa Rosa
Ceratopogonidae,Dasyhelea borgmeieri (Mosquito mordedor),Mosquito mordedor,Nativo,2,Santa Rosa
Ceratopogonidae,Dasyhelea ancora (Mosquito mordedor),Mosquito mordedor,Nativo,3,Santa Rosa
Ceratopogonidae,Dasyhelea ancora (Mosquito mordedor),Mosquito mordedor,Nativo,2,Santa Rosa
Ceratopogonidae,Dasyhelea ancora (Mosquito mordedor),Mosquito mordedor,Nativo,2,Santa Rosa
Muscidae,"Cyrtoneuropsis rescita (Mosca de establo, mosca de la casa)","Mosca de establo, mosca de la casa",Introducido,1,Santa Rosa
Ceratopogonidae,Culicoides pusillus (Mosquito mordedor),Mosquito mordedor,Introducido,4,Santa Rosa
Ceratopogonidae,Culicoides pusillus (Mosquito mordedor),Mosquito mordedor,Introducido,6,Santa Rosa
Ceratopogonidae,Culicoides pusillus (Mosquito mordedor),Mosquito mordedor,Introducido,2,Santa Rosa
Dolichopodidae,Chrysotus longipalpus (Mosca de patas largas),Mosca de patas largas,Introducido,1,Santa Rosa
Dolichopodidae,Chrysotus baerti (Mosca de patas largas),Mosca de patas largas,Endémico,3,Santa Rosa
Drosophilidae,Scaptomyza santacruzi (Mosca del vinagre),Mosca del vinagre,Endémico,10,Santa Rosa
Tephritidae,Campiglossa crockeri (Mosca de la fruta),Mosca de la fruta,Endémico,1,Santa Rosa
Agromyzidae,Calycomyza lantanae (Mosca minadora de hojas),Mosca minadora de hojas,Introducido,1,Santa Rosa
Formicidae,Tapinoma melanocephalum (Hormiga),Hormiga,Introducido,1,Santa Rosa
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,1,Santa Rosa
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,4,Santa Rosa
Formicidae,Pheidole flavens (Hormiga),Hormiga,Introducido,1,Santa Rosa
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,1,Santa Rosa
Formicidae,Nylanderia steinheili (Hormiga),Hormiga,Introducido,1,Santa Rosa
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,1,Santa Rosa
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,1,Santa Rosa
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,4,Santa Rosa
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,4,Santa Rosa
Coccinellidae,Cycloneda sanguinea (Mariquita),Mariquita,Nativo,2,Santa Rosa
Coccinellidae,Cycloneda sanguinea (Mariquita),Mariquita,Nativo,1,Santa Rosa
Vespidae,Polistes versicolor (Avispa de papel),Avispa de papel,Introducido,1,Santa Rosa
Miridae,Microtechnites bractatus (Chinche de hoja),Chinche de hoja,Introducido,1,Santa Rosa
Miridae,Polymerus vegatus (Chinche de hoja),Chinche de hoja,Endémico,1,Santa Rosa
Miridae,Microtechnites bractatus (Chinche de hoja),Chinche de hoja,Introducido,1,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,94,Santa Rosa
Syrphidae,Toxomerus politus (Mosca del maíz),Mosca del maíz,Nativo,1,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,90,Santa Rosa
Limoniidae,Geranomyia tibialis (Mosca grúa),Mosca grúa,Nativo,3,Santa Rosa
Muscidae,"Cyrtoneuropsis rescita (Mosca de establo, mosca de la casa)","Mosca de establo, mosca de la casa",Introducido,1,Santa Rosa
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,4,Santa Rosa
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,2,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,4,Santa Rosa
Drosophilidae,Scaptomyza santacruzi (Mosca del vinagre),Mosca del vinagre,Endémico,1,Santa Rosa
Tephritidae,Campiglossa crockeri (Mosca de la fruta),Mosca de la fruta,Endémico,2,Santa Rosa
Sphaeroceridae,Pullimosina zayensis (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,1,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,13,Santa Rosa
Ceratopogonidae,Forcipomyia genualis (Mosquito mordedor),Mosquito mordedor,Introducido,6,Santa Rosa
Ceratopogonidae,Forcipomyia galapagensis (Mosquito mordedor),Mosquito mordedor,Endémico,3,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,1,Santa Rosa
Sphaeroceridae,Leptocera erythrocera (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,1,Santa Rosa
Drosophilidae,Drosophila cardini (Mosca del vinagre),Mosca del vinagre,Nativo,2,Santa Rosa
Drosophilidae,Scaptomyza santacruzi (Mosca del vinagre),Mosca del vinagre,Endémico,9,Santa Rosa
Phoridae,"Megaselia seticauda (Mosca de cementerio, jorobada)","Mosca de cementerio, jorobada",Introducido,1,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,14,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,3,Santa Rosa
Muscidae,"Neodexiopsis devia (Mosca de establo, mosca de la casa)","Mosca de establo, mosca de la casa",Endémico,1,Santa Rosa
Sphaeroceridae,Pullimosina zayensis (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,1,Santa Rosa
Chloropidae,Monochaetoscinella anonyma (Mosca de la hierba),Mosca de la hierba,Introducido,8,Santa Rosa
Drosophilidae,Scaptomyza santacruzi (Mosca del vinagre),Mosca del vinagre,Endémico,1,Santa Rosa
Ulidiidae,Euxesta stigmatias (Mosca de los estigmas del maíz),Mosca de los estigmas del maíz,Introducido,1,Santa Rosa
Fanniidae,Fannia pusio (Mosca de estiércol de pollo),Mosca de estiércol de pollo,Introducido,1,Santa Rosa
Syrphidae,Toxomerus politus (Mosca del maíz),Mosca del maíz,Nativo,2,Santa Rosa
Sepsidae,Microsepsis armillata (Mosca carroñera negra),Mosca carroñera negra,Introducido,6,Santa Rosa
Syrphidae,Toxomerus crockeri (Mosca de las flores),Mosca de las flores,Endémico,1,Santa Rosa
Phoridae,"Megaselia seticauda (Mosca de cementerio, jorobada)","Mosca de cementerio, jorobada",Introducido,1,Santa Rosa
Drosophilidae,Scaptomyza santacruzi (Mosca del vinagre),Mosca del vinagre,Endémico,1,Santa Rosa
Chloropidae,Elachiptera cultrata (Mosca de la hierba),Mosca de la hierba,Desconocido,39,Santa Rosa
Chrysopidae,Chrysoperla externa (León de los áfidos),León de los áfidos,Desconocido,1,Santa Rosa
Formicidae,Brachymyrmex heeri (Hormiga),Hormiga,Introducido,1,Santa Rosa
Formicidae,Solenopsis geminata (Hormiga),Hormiga,Introducido,1,Santa Rosa
Formicidae,Tetramorium bicarinatum (Hormiga),Hormiga,Introducido,1,Santa Rosa
Formicidae,Strumigenys louisianae (Hormiga),Hormiga,Introducido,1,Santa Rosa
Coccinellidae,Cycloneda sanguinea (Mariquita),Mariquita,Nativo,1,Santa Rosa
Lygaeidae,Nysius usitatus  (Chinche de semillas),Chinche de semillas,Endémico,1,Santa Rosa
Lygaeidae,Pseudopachybrachius nesovinctus (Chinche de semillas),Chinche de semillas,Endémico,1,Santa Rosa
Lygaeidae,Cymoninus notabilis (Chinche de semillas),Chinche de semillas,Desconocido,1,Santa Rosa
Miridae,Polymerus vegatus (Chinche de hoja),Chinche de hoja,Endémico,3,Santa Rosa
Lygaeidae,Neortholomus usingeri  (Chinche de semillas),Chinche de semillas,Endémico,1,Santa Rosa
Miridae,Dolichomiris linearis (Chinche de hoja),Chinche de hoja,Desconocido,20,Santa Rosa
Vespidae,Polistes versicolor (Avispa de papel),Avispa de papel,Introducido,1,Santa Rosa
Sphaeroceridae,Pullimosina zayensis (Mosca pequeña de estiércol),Mosca pequeña de estiércol,Introducido,1,Cascajo
